Country 1,Confirmed Cases:,Daily Delta:,|,Country 2,Confirmed Cases:,Daily Delta:
Grenada,12,,|,chad,1,-10
Grenada,12,0,|,chad,1,0
Grenada,12,0,|,chad,1,0
Grenada,12,0,|,chad,1,0
Grenada,12,0,|,chad,1,0
Grenada,14,2,|,chad,3,2
Grenada,,,|,chad,3,0
Grenada,,,|,chad,3,0
Grenada,,,|,chad,3,0
Grenada,,,|,chad,3,0
Grenada,,,|,chad,3,0
Grenada,,,|,chad,5,2
Grenada,,,|,chad,7,2
Grenada,,,|,chad,7,0
Grenada,,,|,chad,8,1
Grenada,,,|,chad,8,0
Grenada,,,|,chad,9,1
Grenada,,,|,chad,9,0
Grenada,,,|,chad,9,0
Grenada,,,|,chad,10,1
Grenada,,,|,chad,10,0
Grenada,,,|,chad,11,1
Grenada,,,|,chad,11,0
Grenada,,,|,chad,11,0
